Original Query,ID,BM25 Score,SBERT Score,rating_signal,popularity_signal,recency_signal,genre_match,platform_match,Label,rating_boost,popularity_boost,recency_boost,predicted_score,Title,Genres,Platforms,Rating,Release_Date
Building and crafting games like Minecraft,38481,0.0,0.3661035597324371,0.0,0.0,0.0,0,0,3,0,0,0,0.5513882447830005,Cube Creator 3D,['Adventure'],['Nintendo 3DS'],2.1,"Apr 23, 2015"
Building and crafting games like Minecraft,9628,0.0,0.3638391494750976,0.0,0.0,0.0,0,0,0,0,0,0,0.5513882447830005,RPG Maker XP,['RPG'],['Windows PC'],3.9,"Jul 22, 2004"
Building and crafting games like Minecraft,17022,0.0,0.2993511855602264,0.0,0.0,0.0,0,0,0,0,0,0,0.48118613696094853,Jacksmith,['Strategy'],['Web browser'],3.7,"Sep 27, 2012"
Building and crafting games like Minecraft,1036,13.806058357784565,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.46237021280270063,Minecraft: Legends,Arcade | Strategy,Windows PC | PlayStation 4 | Xbox One | PlayStation 5 | Nintendo Switch | Xbox Series,2.5,"Apr 18, 2023"
Co-op beat ‘em up games with retro vibes,19780,9.175430099107189,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.093022601158963,FukTopia,Indie,Windows PC | Linux,,"Aug 11, 2020"
Co-op beat ‘em up games with retro vibes,39583,15.615915645814464,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6258688839924088,Pewt 'em Up!,Indie,Windows PC | Linux,,"Jun 08, 2022"
Co-op beat ‘em up games with retro vibes,9711,0.0,0.3954523205757141,0.0,0.0,0.0,0,0,0,0,0,0,0.5513882447830005,Doom Fighters,,Windows PC,,"Oct 10, 2021"
Co-op beat ‘em up games with retro vibes,39152,0.0,0.3639543056488037,0.0,0.0,0.0,0,0,0,0,0,0,0.5513882447830005,Super Hop 'N' Bop Ultra,['Indie'],['Windows PC'],,"Oct 17, 2016"
Co-op beat ‘em up games with retro vibes,37409,0.0,0.3693819940090179,0.0,0.0,,1,1,0,0,0,0,0.5160371402442272,Block Wars,[],[],,TBD
Co-op beat ‘em up games with retro vibes,31837,0.0,0.3693153858184814,0.0,0.0,,1,1,0,0,0,0,0.5160371402442272,AstroRock,[],[],,TBD
Co-op beat ‘em up games with retro vibes,17916,8.10281411594742,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.3301575238862436,A Game With a Kitty,Platform,Windows PC,,"Jun 24, 2005"
Co-op beat ‘em up games with retro vibes,3856,8.083290005766846,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.3301575238862436,Capcom Beat 'Em Up Bundle,"['Arcade', 'Brawler', 'Fighting']","['Windows PC', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']",3.6,"Sep 18, 2018"
Co-op beat ‘em up games with retro vibes,14448,0.0,0.3849295377731323,0.0,0.0,,0,0,0,0,0,0,-0.03659642195069386,,,,,
Co-op beat ‘em up games with retro vibes,22632,0.0,0.3840289711952209,0.0,0.0,,0,0,0,0,0,0,-0.03659642195069386,The Last of Us: Left Behind - Remastered,,,3.2,TBD
Co-op horror survival games with voice chat,5710,8.63766623702191,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.048875558699681,Devilman,['Adventure'],['PlayStation'],2.8,"Apr 13, 2000"
Co-op horror survival games with voice chat,24213,8.557856668700317,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.048875558699681,Trash Horror Collection 3,Adventure | Indie,Windows PC,,"Mar 24, 2023"
Co-op horror survival games with voice chat,29651,22.403163102809504,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8299031707179821,Grandpa - The Horror Game,['Indie'],['Windows PC'],1.9,"Sep 28, 2018"
Co-op horror survival games with voice chat,35211,15.153373633479571,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6258688839924088,Prime Horror II,['Indie'],['Windows PC'],,"Nov 05, 2022"
Co-op horror survival games with voice chat,14950,0.0,0.3772847652435303,0.0,0.0,0.0,0,0,0,0,0,0,0.5513882447830005,Keep Talk Until You Dead,['Adventure'],"['Windows PC', 'Mac']",,"May 04, 2021"
Co-op horror survival games with voice chat,14547,9.510986904807467,0.0,0.0,0.0,,1,1,0,0,0,0,0.5437382374611062,Verge,[],[],,TBD
Co-op horror survival games with voice chat,826,0.0,0.3458940088748932,0.0,0.0,0.0,0,0,0,0,0,0,0.5402802634065904,Gears of War,['Shooter'],"['Windows PC', 'Xbox 360']",3.5,"Nov 07, 2006"
Co-op horror survival games with voice chat,37518,17.639388439946774,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.5354424371624027,Nonogram Survival,[],['Android'],,"Nov 13, 2016"
Co-op horror survival games with voice chat,38204,13.437171635069811,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.421738064585248,Neuro Horror,[],['Windows PC'],,"Oct 06, 2022"
Co-op horror survival games with voice chat,32365,8.515948670243048,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.3301575238862436,Trash Horror Collection 2,Adventure | Indie | Puzzle,Windows PC,3.7,"Sep 20, 2022"
Co-op puzzle-platformers for Nintendo Switch,14604,14.379315260125365,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0044670648031746,Nintendo PowerFest '94,[],['SNES'],,"Dec 31, 1994"
Co-op puzzle-platformers for Nintendo Switch,26294,29.78149080859879,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7089144723407282,Bingo for Nintendo Switch,Puzzle,Nintendo Switch,,"Mar 15, 2018"
Co-op puzzle-platformers for Nintendo Switch,2983,0.0,0.6915714144706726,0.0,0.0,0.0,0,0,0,0,0,0,0.5580671650275069,Pushmo,"['Platform', 'Puzzle']",['Nintendo 3DS'],3.5,"Oct 05, 2011"
Co-op puzzle-platformers for Nintendo Switch,15903,13.914723605625989,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.46237021280270063,AngerForce: Reloaded for Nintendo Switch,"['Adventure', 'Arcade', 'RPG', 'Shooter']",['Nintendo Switch'],,"Mar 31, 2019"
Co-op puzzle-platformers for Nintendo Switch,5756,13.822187616113112,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.46237021280270063,Minecraft: Nintendo Switch Edition,Adventure | Simulator | Strategy,Nintendo Switch,3.7,"May 11, 2017"
Co-op puzzle-platformers for Nintendo Switch,35632,13.6664321115185,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.46237021280270063,Tetra for Nintendo Switch: International Edition,Adventure | Puzzle,Nintendo Switch,,"Oct 14, 2021"
Co-op puzzle-platformers for Nintendo Switch,5077,0.0,0.6512869596481323,0.0,0.0,0.0,0,0,0,0,0,0,0.4494237098956326,Poochy & Yoshi's Woolly World,"['Platform', 'Puzzle']",['Nintendo 3DS'],3.5,"Jan 19, 2017"
Co-op puzzle-platformers for Nintendo Switch,38570,17.66623968470518,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4400469653296218,Animal Puzzle Adventure,['Puzzle'],['Nintendo DSi'],,"Jun 24, 2009"
Co-op puzzle-platformers for Nintendo Switch,38451,12.053190712771064,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.02824779973799605,Switch 'N' Shoot,"['Arcade', 'Indie', 'Shooter']","['Windows PC', 'Mac', 'Linux', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']",3.1,"Oct 17, 2016"
Co-op puzzle-platformers for Nintendo Switch,12546,0.0,0.5502924919128418,0.0,0.0,0.0,0,0,0,0,0,0,-0.29108584285572936,Tom and Jerry in Mouse Attacks,"['Platform', 'Puzzle']",['Game Boy Color'],2.6,"Dec 01, 2000"
Competitive sports titles with official licenses,18652,7.102760583794409,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6100177715284247,BeatEVO YG,['Music'],"['Android', 'iOS']",,"Apr 25, 2017"
Competitive sports titles with official licenses,16907,0.0,0.5676005482673645,0.0,0.0,0.0,0,0,0,0,0,0,0.3421234840177185,Quattro Sports,['Sport'],['NES'],,"Feb 01, 1991"
Competitive sports titles with official licenses,38085,0.0,0.565856397151947,0.0,0.0,0.0,0,0,2,0,0,0,0.3421234840177185,Disney Sports Soccer,['Sport'],['Game Boy Advance'],,"Dec 31, 2002"
Competitive sports titles with official licenses,28224,4.248165979639069,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.2966107404503331,Triple Shot Sports,Sport,Wii,,"Mar 15, 2010"
Competitive sports titles with official licenses,11603,3.942379446018146,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2966107404503331,ClusterPuck 99,Arcade | Indie | Sport,Windows PC | Mac | Linux | Xbox One | Nintendo Switch,3.4,"Jan 23, 2015"
Competitive sports titles with official licenses,10322,5.507364088888836,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.20187368105282136,​Sonic Robo Blast 2: Official Level Design Collab 2022 - Round 2,Platform,Windows PC | Linux,,"Jan 21, 2023"
Competitive sports titles with official licenses,40518,0.0,0.5800647735595703,0.0,0.0,0.0,1,0,0,0,0,0,0.06946720229799025,Junior League Sports,['Sport'],['Wii'],,"Jun 15, 2010"
Competitive sports titles with official licenses,10375,0.0,0.5904285907745361,0.0,0.0,0.0,1,0,0,0,0,0,-0.00983298124300487,Pro Evolution Soccer 2007,['Sport'],['Xbox 360'],3.3,"Mar 06, 2007"
Competitive sports titles with official licenses,9757,0.0,0.5766544938087463,0.0,0.0,0.0,1,0,1,0,0,0,-0.10520735569328808,Hyper Sports 3,['Sport'],['MSX'],,"Apr 01, 1985"
Competitive sports titles with official licenses,22455,3.4242412069562014,0.0,0.0,0.0,0.0,1,0,1,0,0,0,-0.11055637893086169,Fox Sports College Hoops '99,['Sport'],['Nintendo 64'],,"Oct 31, 1998"
Cozy farming sims with romance options,38148,14.325542602415885,0.0,0.0,0.0,0.0,0,0,3,0,0,0,1.0044670648031746,Moon Farming,Adventure | Indie | Simulator | Strategy,Windows PC,,"Jun 30, 2023"
Cozy farming sims with romance options,26164,10.188701992321022,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8890346397021163,Car Physics Simulator,"['Indie', 'Racing', 'Simulator']",['Windows PC'],,"Jul 25, 2021"
Cozy farming sims with romance options,40699,20.372464428034466,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.8299031707179821,Cozy Time,Indie | Simulator,Windows PC,,"Jul 13, 2022"
Cozy farming sims with romance options,36481,16.537134060144755,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7949467681224903,Farming Simulator 17,Simulator | Strategy,Windows PC | Mac | PlayStation 4 | Xbox One,2.6,"Oct 25, 2016"
Cozy farming sims with romance options,452,14.467643616525828,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.7350509952951092,The Sims 4,"['RPG', 'Simulator']","['Windows PC', 'Mac', 'PlayStation 4', 'Xbox One', 'PlayStation 5', 'Xbox Series']",3.0,"Sep 02, 2014"
Cozy farming sims with romance options,34942,25.59743957140115,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.7094315253296357,Farming Simulator 14,['Simulator'],"['Android', 'iOS', 'Nintendo 3DS', 'Windows Phone', 'PlayStation Vita', 'New Nintendo 3DS']",2.5,"Nov 18, 2013"
Cozy farming sims with romance options,7831,23.464201743950607,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.7089144723407282,Farming Simulator 16,"['Simulator', 'Strategy']","['Android', 'iOS', 'PlayStation Vita']",2.0,"Aug 05, 2015"
Cozy farming sims with romance options,26514,12.867170892529304,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.6113274874421951,Oumagatoki: Kaidan Romance,Visual Novel,PlayStation Portable,,"Mar 29, 2012"
Cozy farming sims with romance options,818,12.480510735285414,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.45224494007447447,The Sims 3,"['Adventure', 'RPG', 'Simulator', 'Strategy']","['Windows PC', 'Mac', 'Xbox 360', 'PlayStation 3']",3.5,"Jun 02, 2009"
Cozy farming sims with romance options,37439,17.87569915305488,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4400469653296218,Farming Simulator 18,"['Simulator', 'Strategy']","['Android', 'iOS', 'Nintendo 3DS', 'PlayStation Vita']",2.0,"Jun 05, 2017"
Cross-platform shooters with voice chat,33779,0.0,0.6202665567398071,0.0,0.0,0.0,0,0,0,0,0,0,1.0735420549630428,Mega Man World 5 DX,"['Platform', 'Shooter']",['Game Boy Color'],4.2,"Dec 25, 2022"
Cross-platform shooters with voice chat,2124,0.0,0.6094745397567749,0.0,0.0,0.0,0,0,0,0,0,0,1.0735420549630428,Mega Man: The Sequel Wars,"['Platform', 'Shooter']",['Sega Mega Drive/Genesis'],4.2,"May 23, 2023"
Cross-platform shooters with voice chat,6851,0.0,0.5995691418647766,0.0,0.0,0.0,0,0,0,0,0,0,0.8941642478877367,Super Mario Bros. / Duck Hunt,"['Adventure', 'Platform', 'Shooter']",['NES'],3.8,"Nov 01, 1988"
Cross-platform shooters with voice chat,4820,7.487164440603895,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8899611030569712,Voice of the Killer,['Indie'],"['Windows PC', 'Mac', 'Linux']",3.7,"Dec 03, 2020"
Cross-platform shooters with voice chat,21115,14.117943647482324,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8404695805915561,Thunder Cross,Arcade | Shooter,PlayStation 4 | Arcade | Nintendo Switch,2.8,"Dec 31, 1988"
Cross-platform shooters with voice chat,20414,7.1704631330010296,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6100177715284247,Labyrinth Cross Blood,"['Adventure', 'RPG']","['Windows PC', 'Xbox 360']",,"Dec 23, 2010"
Cross-platform shooters with voice chat,17582,0.0,0.6280142664909363,0.0,0.0,0.0,0,0,0,0,0,0,0.499684201753046,Pixel Force: Halo,"['Platform', 'Shooter']",['Windows PC'],2.4,"Jan 18, 2011"
Cross-platform shooters with voice chat,18270,12.390888952996445,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.45224494007447447,Double Cross,Adventure | Indie | Platform | Puzzle | RPG | Shooter,Windows PC | Xbox One | Nintendo Switch,3.4,"Jan 09, 2019"
Cross-platform shooters with voice chat,29877,17.59764378178752,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4400469653296218,Karian Cross,Puzzle,Arcade,,"May 04, 1997"
Cross-platform shooters with voice chat,7090,0.0,0.5696031451225281,0.0,0.0,0.0,0,0,0,0,0,0,0.3421234840177185,Death Jr.,Adventure | Platform | Shooter,PlayStation Portable,2.7,"May 16, 2005"
Cyberpunk open-world games besides Cyberpunk 2077,32204,19.365967746421607,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.77658994677521,Open Sorcery,"['Adventure', 'Indie', 'RPG']","['Windows PC', 'Mac', 'Linux', 'iOS']",3.6,"May 06, 2016"
Cyberpunk open-world games besides Cyberpunk 2077,31305,9.915022630027076,0.0,0.0,0.0,,1,1,0,0,0,0,0.5437382374611062,Digital Combat Simulator World,[],[],,TBD
Cyberpunk open-world games besides Cyberpunk 2077,7716,12.38675091166239,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.45224494007447447,Meatly's Storage World,Indie,Windows PC,1.9,"Jan 23, 2023"
Cyberpunk open-world games besides Cyberpunk 2077,28576,8.94202106435815,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.40641895703081754,Wild world,Adventure | Indie,Windows PC,,"Apr 25, 2021"
Cyberpunk open-world games besides Cyberpunk 2077,17916,8.10281411594742,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.3301575238862436,A Game With a Kitty,Platform,Windows PC,,"Jun 24, 2005"
Cyberpunk open-world games besides Cyberpunk 2077,33411,12.23790321906735,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.02824779973799605,World-Splitter,Adventure | Arcade | Indie | Platform | Puzzle,Windows PC | PlayStation 4 | Xbox One | PlayStation 5 | Nintendo Switch,,"Apr 21, 2021"
Cyberpunk open-world games besides Cyberpunk 2077,11896,12.150393585768931,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.02824779973799605,Open Fortress,Shooter,Windows PC,4.1,"May 31, 2022"
Cyberpunk open-world games besides Cyberpunk 2077,7763,11.754723992978532,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0347576330295121,Open World Game: The Open World Game,Adventure | Indie | RPG,Windows PC,2.4,"Nov 19, 2019"
Cyberpunk open-world games besides Cyberpunk 2077,20360,0.0,0.3849477171897888,0.0,0.0,,0,0,0,0,0,0,-0.03659642195069386,,,,,
Cyberpunk open-world games besides Cyberpunk 2077,32736,0.0,0.3847500681877136,0.0,0.0,,0,0,0,0,0,0,-0.03659642195069386,,,,,
Deckbuilding card games with roguelike elements,32014,16.915070399862977,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7949467681224903,Card Blast,['Card & Board Game'],"['Android', 'iOS']",,"Nov 01, 2021"
Deckbuilding card games with roguelike elements,24133,10.07342697879784,0.0,0.0,0.0,,0,1,0,0,0,0,0.6213541922736397,Advise the King,"['Card & Board Game', 'Puzzle', 'Turn Based Strategy']",[],,TBD
Deckbuilding card games with roguelike elements,22529,13.299787765681108,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5706597465130209,Roguelike Simulator,['Adventure'],['Web browser'],,"Dec 09, 2019"
Deckbuilding card games with roguelike elements,37737,0.0,0.3172084093093872,0.0,0.0,0.0,0,0,0,0,0,0,0.48118613696094853,Deck of Souls,RPG | Strategy,Windows PC | Linux,,"Jun 30, 2023"
Deckbuilding card games with roguelike elements,18057,0.0,0.2988869547843933,0.0,0.0,0.0,0,0,0,0,0,0,0.48118613696094853,Magic: The Gathering - Tactics,Turn Based Strategy,Windows PC,,"Jan 18, 2011"
Deckbuilding card games with roguelike elements,22846,9.853160713102396,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.03952379385166013,Family Card Games,[],['Wii'],,"Jun 02, 2009"
Deckbuilding card games with roguelike elements,34506,10.68845873187668,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.26507605474973933,Omeganaut,"['Arcade', 'Shooter']","['Windows PC', 'Android']",2.0,"May 02, 2019"
Deckbuilding card games with roguelike elements,31197,9.148282931723308,0.0,0.0,0.0,,1,1,0,0,0,0,-0.37376865945390575,Game Chest: Board Games,[],[],,TBD
Deckbuilding card games with roguelike elements,12387,9.303410754821192,0.0,0.0,0.0,0.0,1,0,0,0,0,0,-0.48199260201049127,Blaster Bunny +,[],['Windows PC'],,"Nov 17, 2019"
Deckbuilding card games with roguelike elements,18953,8.648169848097117,0.0,0.0,0.0,,0,1,0,0,0,0,-0.48702982868537076,Crypt o' Casino,['Platform'],[],,TBD
Detective mystery games with choice-based outcomes,25291,11.524083017239596,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6055010984733459,Dream Detective,"['Adventure', 'Indie']",['Windows PC'],,"Dec 04, 2019"
Detective mystery games with choice-based outcomes,35394,7.931502483513225,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5914412428465903,That Smiling Game,Indie | Point-and-Click,Web browser,,"Mar 08, 2020"
Detective mystery games with choice-based outcomes,17916,8.10281411594742,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.3301575238862436,A Game With a Kitty,Platform,Windows PC,,"Jun 24, 2005"
Detective mystery games with choice-based outcomes,38853,9.902128685782678,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2512587969929645,Choice of the Deathless,"['Indie', 'RPG']","['Windows PC', 'Mac', 'Linux']",3.2,"Jul 05, 2014"
Detective mystery games with choice-based outcomes,14547,7.611656109702183,0.0,0.0,0.0,,1,1,0,0,0,0,-0.37376865945390575,Verge,[],[],,TBD
Detective mystery games with choice-based outcomes,38306,18.792519663103683,0.0,0.0,0.0,,0,0,0,0,0,0,-0.8764506457708073,,,,,
Detective mystery games with choice-based outcomes,38042,0.0,0.3759974837303161,0.0,0.0,,1,1,0,0,0,0,-0.9026899393940381,Spy Kids Learning Adventures: Mission - The Underground Affair,[],[],,TBD
Detective mystery games with choice-based outcomes,39953,0.0,0.3720549345016479,0.0,0.0,,1,1,0,0,0,0,-0.9026899393940381,Solitaire: Treasure of Time,[],[],,TBD
Detective mystery games with choice-based outcomes,36986,0.0,0.3469687402248382,0.0,0.0,,1,0,0,0,0,0,-0.9419712531728743,I Spy: Treasure Hunt,[],"['Leapster', 'Leapster Explorer/LeadPad Explorer']",,TBD
Detective mystery games with choice-based outcomes,23540,18.52889617101128,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Digital board game adaptations for tablet,32014,16.915070399862977,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7949467681224903,Card Blast,['Card & Board Game'],"['Android', 'iOS']",,"Nov 01, 2021"
Digital board game adaptations for tablet,36341,0.0,0.385296881198883,0.0,0.0,0.0,0,0,0,0,0,0,0.5513882447830005,PictureBook Games: The Royal Bluff,['Quiz/Trivia'],['Nintendo DSi'],,"Sep 16, 2009"
Digital board game adaptations for tablet,22846,9.853160713102396,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.03952379385166013,Family Card Games,[],['Wii'],,"Jun 02, 2009"
Digital board game adaptations for tablet,29643,0.0,0.3844269812107086,0.0,0.0,,0,0,0,0,0,0,-0.03659642195069386,,,,,
Digital board game adaptations for tablet,31197,9.148282931723308,0.0,0.0,0.0,,1,1,0,0,0,0,-0.37376865945390575,Game Chest: Board Games,[],[],,TBD
Digital board game adaptations for tablet,16229,11.417195225305026,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.44851200390893803,Final Fantasy Digital Card Game,Strategy,Windows PC | Android | iOS,,"Jul 09, 2019"
Digital board game adaptations for tablet,31305,17.983882803161755,0.0,0.0,0.0,,1,1,0,0,0,0,-0.7221014029718625,Digital Combat Simulator World,[],[],,TBD
Digital board game adaptations for tablet,24149,17.81071825340736,0.0,0.0,0.0,,0,1,0,0,0,0,-0.7221014029718625,Marchland,"['Card & Board Game', 'Strategy']",[],,TBD
Digital board game adaptations for tablet,19852,18.70216243681328,0.0,0.0,0.0,,0,0,0,0,0,0,-0.8764506457708073,,,,,
Digital board game adaptations for tablet,21926,17.629290835380836,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Dynamic hack-and-slash dungeon crawlers,14652,9.13283087946899,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.093022601158963,Boyfriend Dungeon,Adventure | Indie | RPG | Simulator,Windows PC | Mac | Linux | Xbox One | PlayStation 5 | Nintendo Switch,3.2,"Aug 11, 2021"
Dynamic hack-and-slash dungeon crawlers,24615,9.13283087946899,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.093022601158963,Dungeon Hunter,['Shooter'],['MSX'],,"Feb 01, 1991"
Dynamic hack-and-slash dungeon crawlers,16151,9.13283087946899,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.093022601158963,Dungeon Quest,Adventure | RPG,Android | iOS,,"Feb 15, 2013"
Dynamic hack-and-slash dungeon crawlers,26090,9.13283087946899,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.093022601158963,Dungeon Village 2,"['Adventure', 'Indie', 'RPG', 'Simulator', 'Strategy']","['Windows PC', 'PlayStation 4', 'iOS']",,"Mar 11, 2021"
Dynamic hack-and-slash dungeon crawlers,5708,10.14452002733833,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8890346397021163,Ancient Dungeon VR,"['Adventure', 'Indie', 'RPG']","['Windows PC', 'Oculus Quest', 'Oculus Quest 2']",3.6,"Nov 03, 2021"
Dynamic hack-and-slash dungeon crawlers,7774,10.057794047707068,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8338469571297571,Dungeon Girl Scouts,Adventure,Web browser,,"Mar 10, 2019"
Dynamic hack-and-slash dungeon crawlers,22657,22.48918920190265,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8299031707179821,Hack 5,Platform,SNES,,"Apr 06, 2019"
Dynamic hack-and-slash dungeon crawlers,22714,22.48918920190265,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8299031707179821,Hack 4,Platform,SNES,,"Aug 05, 2017"
Dynamic hack-and-slash dungeon crawlers,24557,21.18578416491576,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8299031707179821,Dungeon Hack,RPG,Windows PC | PC DOS,3.6,"Dec 31, 1993"
Dynamic hack-and-slash dungeon crawlers,10350,20.465546802085747,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8299031707179821,.Hack//Frägment,Adventure | Brawler | RPG,PlayStation 2,3.2,"Nov 23, 2005"
Easiest ways to discover classic console remakes,4001,14.021191751776763,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8404695805915561,Celeste Classic,"['Indie', 'Platform']","['Windows PC', 'Mac', 'Linux', 'Web browser']",3.2,"Aug 10, 2015"
Easiest ways to discover classic console remakes,15198,10.046500499219327,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0.8338469571297571,Tamagotchi Classic: Original,['Simulator'],['iOS'],,"Apr 25, 2015"
